x_phys_m;y_phys_m;z_phys_m;p_rms_Pa
103;0.1399999999999997;0.1399999999999997;0;0.0005928582565621861
104;0.1799999999999997;0.1799999999999997;0;0.000446621414003887
105;0.2199999999999998;0.2199999999999998;0;0.0003239664918694035
106;0.2599999999999998;0.2599999999999998;0;0.0002962841453939548
107;0.2999999999999998;0.2999999999999998;0;0.0002583570811234987
108;0.3399999999999999;0.3399999999999999;0;0.0002140212682499243
109;0.3799999999999999;0.3799999999999999;0;0.0001811795538235071
110;0.4199999999999999;0.4199999999999999;0;0.000162521329966086
111;0.46;0.46;0;0.0001492936432148131
112;0.5;0.5;0;0.0001459652961220666
113;0.54;0.54;0;0.0001567368011711345
114;0.5800000000000001;0.5800000000000001;0;0.0001255335482727873
115;0.6200000000000001;0.6200000000000001;0;0.0001136033933818738
116;0.6600000000000001;0.6600000000000001;0;0.0001178887924784994
117;0.7000000000000002;0.7000000000000002;0;9.936789470090107e-05
118;0.7400000000000002;0.7400000000000002;0;9.407054264398725e-05
119;0.7800000000000002;0.7800000000000002;0;8.915465721907401e-05
120;0.8200000000000003;0.8200000000000003;0;7.695781002111178e-05
121;0.8600000000000003;0.8600000000000003;0;7.886891211122042e-05
122;0.9000000000000004;0.9000000000000004;0;8.287004083231719e-05
123;0.9400000000000004;0.9400000000000004;0;7.474840820694708e-05
124;0.9800000000000004;0.9800000000000004;0;6.3963067194462e-05
125;1.02;1.02;0;6.733705887461919e-05
126;1.06;1.06;0;6.685148700130747e-05
127;1.1;1.1;0;6.171925302847375e-05
128;1.14;1.14;0;6.067284397725155e-05
129;1.18;1.18;0;5.266413155701053e-05
130;1.22;1.22;0;4.922241424045933e-05
131;1.26;1.26;0;5.278395098525206e-05
132;1.3;1.3;0;5.151391947930748e-05
133;1.34;1.34;0;4.705382283500463e-05
134;1.38;1.38;0;4.590922477690672e-05
135;1.42;1.42;0;4.473298015440435e-05
136;1.46;1.46;0;4.241811774058226e-05
137;1.5;1.5;0;4.056534504230695e-05
138;1.54;1.54;0;4.026528580931477e-05
139;1.58;1.58;0;3.67378431402331e-05
140;1.62;1.62;0;3.597389096263174e-05
141;1.66;1.66;0;3.676638817821092e-05
142;1.7;1.7;0;3.510584619890729e-05
143;1.74;1.74;0;3.307404155935979e-05
144;1.78;1.78;0;3.321650130772879e-05
145;1.82;1.82;0;3.094450751696974e-05
146;1.86;1.86;0;2.963923614511437e-05
147;1.9;1.9;0;3.097971889160076e-05
148;1.94;1.94;0;2.988493533052873e-05
149;1.98;1.98;0;2.573708976995095e-05
150;2.02;2.02;0;2.594464140383848e-05
151;2.06;2.06;0;2.667519848506244e-05
152;2.1;2.1;0;2.50027976692112e-05
153;2.14;2.14;0;2.518609661259369e-05
154;2.18;2.18;0;2.545413427702274e-05
155;2.22;2.22;0;2.389747690397583e-05
156;2.26;2.26;0;2.33858150575473e-05
157;2.3;2.3;0;2.30028746971424e-05
158;2.34;2.34;0;2.105101685989803e-05
159;2.38;2.38;0;2.000079509557521e-05
160;2.42;2.42;0;2.00928818464955e-05
161;2.46;2.46;0;1.860938903277738e-05
162;2.5;2.5;0;1.814826568961586e-05
163;2.54;2.54;0;1.937282242986145e-05
164;2.58;2.58;0;1.883181012905497e-05
165;2.62;2.62;0;1.875259557585994e-05
166;2.66;2.66;0;1.940157861204008e-05
167;2.7;2.7;0;1.910594266463134e-05
168;2.74;2.74;0;1.800432293766955e-05
169;2.78;2.78;0;1.670765793482825e-05
170;2.82;2.82;0;1.541256695636596e-05
171;2.86;2.86;0;1.371659597645682e-05
172;2.9;2.9;0;1.316524780628989e-05
173;2.94;2.94;0;1.383608414955924e-05
174;2.98;2.98;0;1.395951874488887e-05
175;3.02;3.02;0;1.512470005907557e-05
176;3.06;3.06;0;1.61175527774467e-05
177;3.1;3.1;0;1.545367391941499e-05
178;3.14;3.14;0;1.473357005277901e-05
179;3.18;3.18;0;1.386098003939707e-05
180;3.22;3.22;0;1.223457942584365e-05
181;3.26;3.26;0;1.048180193665802e-05
182;3.3;3.3;0;9.320198561320031e-06
183;3.34;3.34;0;8.622818607669702e-06
184;3.38;3.38;0;8.567644439093207e-06
185;3.42;3.42;0;9.891641786329624e-06
186;3.46;3.46;0;1.131637172800663e-05
187;3.5;3.5;0;1.209073245518976e-05
188;3.54;3.54;0;1.262379738784218e-05
189;3.58;3.58;0;1.219203373186459e-05
190;3.62;3.62;0;1.069532331545357e-05
191;3.66;3.66;0;9.258486285308919e-06
192;3.7;3.7;0;7.843127403559134e-06
193;3.74;3.74;0;6.264145700863721e-06
194;3.78;3.78;0;6.074440595159562e-06
195;3.82;3.82;0;5.890542315076385e-06
196;3.86;3.86;0;5.560204435035999e-06
197;3.9;3.9;0;5.544172163322938e-06
198;3.94;3.94;0;5.779065690703724e-06
199;3.98;3.98;0;6.709162294924355e-06
